"Transaction_ID,Product_Key,Supplier_Key,Date_Key,Quantity_Sold,Quantity_Ordered,Actual_Lead_Time_Days"
"TXN004328,P005,S03,20251010,11,145,5"
"TXN004329,P001,S03,20250314,13,124,3"
"TXN004330,P005,S01,20260426,7,137,9"
"TXN004331,P004,S02,20251218,21,105,7"
"TXN004332,P003,S02,20260714,48,154,6"
"TXN004333,P003,S04,20251122,50,84,18"
"TXN004334,P004,S02,20260319,62,74,5"
"TXN004335,P001,S04,20250410,32,162,17"
"TXN004336,P004,S01,20250228,18,148,5"
"TXN004337,P001,S02,20260523,13,196,4"
"TXN004338,P002,S02,20250915,30,80,5"
"TXN004339,P003,S04,20260217,6,130,16"
"TXN004340,P001,S01,20260328,79,99,6"
"TXN004341,P005,S02,20250306,38,136,5"
"TXN004342,P005,S02,20260818,23,96,4"
"TXN004343,P003,S02,20250603,43,50,5"
"TXN004344,P004,S01,20250923,17,174,7"
"TXN004345,P004,S01,20250320,9,187,2"
"TXN004346,P001,S02,20251111,54,185,7"
"TXN004347,P004,S04,20261024,27,155,14"
"TXN004348,P003,S04,20260714,33,174,17"
"TXN004349,P001,S02,20250905,76,68,2"
"TXN004350,P002,S01,20260902,30,121,7"
"TXN004351,P004,S02,20260218,61,178,4"
"TXN004352,P004,S01,20250125,5,73,5"
"TXN004353,P001,S02,20251011,32,133,6"
"TXN004354,P005,S01,20260325,66,169,2"
"TXN004355,P004,S03,20251028,51,118,6"
"TXN004356,P003,S04,20250309,63,194,21"
"TXN004357,P004,S03,20250107,35,155,6"
"TXN004358,P002,S04,20250517,74,118,17"
"TXN004359,P004,S01,20250613,53,60,6"
"TXN004360,P005,S03,20250324,9,196,5"
"TXN004361,P004,S04,20261012,35,152,22"
"TXN004362,P001,S02,20260224,41,194,8"
"TXN004363,P004,S01,20250314,19,62,5"
"TXN004364,P005,S01,20250825,56,50,6"
"TXN004365,P001,S02,20250215,73,51,4"
"TXN004366,P003,S02,20260910,15,158,6"
"TXN004367,P001,S04,20250919,47,193,20"
"TXN004368,P002,S01,20250625,74,53,5"
"TXN004369,P001,S04,20250615,27,106,21"
"TXN004370,P003,S02,20261019,44,162,6"
"TXN004371,P004,S01,20260105,67,72,5"
"TXN004372,P001,S02,20250223,6,173,4"
"TXN004373,P001,S04,20261121,77,166,19"
"TXN004374,P001,S04,20260223,51,179,16"
"TXN004375,P001,S04,20260522,34,136,22"
"TXN004376,P003,S01,20251207,20,174,4"
"TXN004377,P005,S02,20250507,63,160,6"
"TXN004378,P005,S02,20260213,51,56,5"
"TXN004379,P001,S04,20260102,34,93,20"
"TXN004380,P003,S04,20250928,13,162,18"
"TXN004381,P003,S04,20261006,69,53,15"
"TXN004382,P001,S04,20260828,63,167,23"
"TXN004383,P002,S03,20260114,68,72,4"
"TXN004384,P001,S03,20250314,12,139,7"
"TXN004385,P002,S03,20250905,56,141,2"
"TXN004386,P001,S04,20250212,22,100,17"
"TXN004387,P002,S04,20260112,62,164,25"
"TXN004388,P002,S02,20250210,53,130,5"
"TXN004389,P001,S01,20250619,36,152,6"
"TXN004390,P002,S02,20250731,52,129,9"
"TXN004391,P004,S03,20260508,49,152,5"
"TXN004392,P005,S02,20261111,58,58,6"
"TXN004393,P003,S04,20250208,50,82,21"
"TXN004394,P002,S03,20260104,35,84,3"
"TXN004395,P002,S03,20250531,41,99,5"
"TXN004396,P003,S01,20250421,20,73,6"
"TXN004397,P002,S01,20260425,50,196,2"
"TXN004398,P003,S03,20260312,50,88,8"
"TXN004399,P001,S03,20250216,65,74,7"
"TXN004400,P004,S02,20260729,50,81,7"
"TXN004401,P004,S03,20260101,55,188,8"
"TXN004402,P005,S04,20250310,66,157,21"
"TXN004403,P002,S02,20251026,39,82,5"
"TXN004404,P005,S04,20251023,46,196,12"
"TXN004405,P001,S04,20250722,49,156,16"
"TXN004406,P004,S04,20250302,72,160,16"
"TXN004407,P001,S03,20251110,79,170,7"
"TXN004408,P001,S01,20250610,51,65,6"
"TXN004409,P002,S01,20251127,34,60,2"
"TXN004410,P001,S04,20260612,28,147,22"
"TXN004411,P004,S03,20251204,70,165,8"
"TXN004412,P005,S02,20260829,47,74,8"
"TXN004413,P004,S04,20251031,38,142,14"
"TXN004414,P002,S02,20260518,27,160,6"
"TXN004415,P004,S02,20261012,65,145,3"
"TXN004416,P003,S03,20251204,41,61,9"
"TXN004417,P005,S03,20260704,17,70,6"
"TXN004418,P003,S01,20261001,75,176,5"
"TXN004419,P003,S01,20251002,11,78,4"
"TXN004420,P002,S03,20250613,46,170,6"
"TXN004421,P001,S04,20260319,42,173,21"
"TXN004422,P003,S01,20251115,56,82,2"
"TXN004423,P004,S02,20260812,48,185,8"
"TXN004424,P001,S04,20260519,68,126,20"
"TXN004425,P004,S02,20261117,17,90,8"
"TXN004426,P004,S03,20260122,32,123,9"
"TXN004427,P001,S02,20260826,5,112,5"
"TXN004428,P001,S04,20261122,47,63,22"
"TXN004429,P004,S03,20260509,46,124,4"
"TXN004430,P002,S04,20260505,54,116,17"
"TXN004431,P005,S02,20261222,64,142,9"
"TXN004432,P005,S04,20250314,5,102,16"
"TXN004433,P002,S03,20260524,55,143,6"
"TXN004434,P001,S02,20260125,20,162,4"
"TXN004435,P004,S02,20260911,43,184,4"
"TXN004436,P005,S01,20251022,19,60,4"
"TXN004437,P004,S01,20260104,37,74,8"
"TXN004438,P002,S04,20261125,57,132,21"
"TXN004439,P004,S01,20260703,21,142,7"
"TXN004440,P002,S01,20261011,10,188,2"
"TXN004441,P001,S01,20260722,35,104,6"
"TXN004442,P002,S01,20250706,73,68,5"
"TXN004443,P002,S03,20260321,44,141,6"
"TXN004444,P005,S03,20260724,34,139,10"
"TXN004445,P004,S01,20251229,73,60,2"
"TXN004446,P005,S04,20250503,11,191,20"
"TXN004447,P003,S03,20250707,17,109,10"
"TXN004448,P002,S01,20261111,8,90,4"
"TXN004449,P003,S03,20260224,54,179,6"
"TXN004450,P005,S02,20260918,7,156,7"
"TXN004451,P004,S03,20250909,16,109,2"
"TXN004452,P005,S03,20260911,69,197,6"
"TXN004453,P004,S04,20260703,31,71,15"
"TXN004454,P004,S03,20251201,54,177,10"
"TXN004455,P001,S04,20250402,21,175,18"
"TXN004456,P002,S02,20260614,76,152,4"
"TXN004457,P005,S01,20250304,36,181,7"
"TXN004458,P004,S04,20261024,55,159,20"
"TXN004459,P005,S03,20260527,21,107,7"
"TXN004460,P005,S03,20250519,38,114,9"
"TXN004461,P004,S04,20261129,39,107,16"
"TXN004462,P003,S02,20250704,28,125,9"
"TXN004463,P002,S01,20250724,58,68,9"
"TXN004464,P002,S03,20250802,22,177,4"
"TXN004465,P001,S02,20250913,54,153,4"
"TXN004466,P001,S01,20250515,50,156,6"
"TXN004467,P001,S01,20260727,52,167,5"
"TXN004468,P002,S03,20250329,37,128,9"
"TXN004469,P003,S04,20250726,31,133,15"
"TXN004470,P002,S03,20250509,5,167,6"
"TXN004471,P002,S03,20250103,63,198,4"
"TXN004472,P002,S03,20250501,14,59,6"
"TXN004473,P002,S02,20260120,29,79,10"
"TXN004474,P003,S04,20260906,61,73,26"
"TXN004475,P001,S02,20250207,70,104,6"
"TXN004476,P005,S03,20251207,19,153,7"
"TXN004477,P001,S04,20261007,32,176,20"
"TXN004478,P001,S01,20261215,17,174,5"
"TXN004479,P005,S04,20250121,18,142,26"
"TXN004480,P002,S03,20250830,70,57,8"
"TXN004481,P003,S04,20260331,38,187,19"
"TXN004482,P003,S01,20260913,29,124,5"
"TXN004483,P001,S01,20251030,58,89,5"
"TXN004484,P005,S04,20260819,16,189,20"
"TXN004485,P004,S01,20260818,13,134,5"
"TXN004486,P002,S02,20250310,35,65,8"
"TXN004487,P001,S04,20250509,57,127,20"
"TXN004488,P003,S01,20250715,47,97,4"
"TXN004489,P005,S01,20250520,42,140,3"
"TXN004490,P005,S04,20260320,46,178,22"
"TXN004491,P001,S02,20251010,76,71,3"
"TXN004492,P004,S04,20251108,52,192,17"
"TXN004493,P003,S01,20260619,71,63,5"
"TXN004494,P001,S04,20261027,70,122,14"
"TXN004495,P004,S01,20251004,20,68,6"
"TXN004496,P005,S03,20250302,20,89,5"
"TXN004497,P002,S04,20251115,35,147,16"
"TXN004498,P003,S04,20250221,62,53,27"
"TXN004499,P003,S01,20250602,32,82,2"
"TXN004500,P004,S01,20251107,8,92,4"
"TXN004501,P001,S01,20260628,14,76,4"
"TXN004502,P005,S01,20260721,55,130,3"
"TXN004503,P004,S04,20260124,22,162,28"
"TXN004504,P002,S01,20260702,51,166,10"
"TXN004505,P002,S04,20260914,36,173,16"
"TXN004506,P002,S02,20250626,34,144,8"
"TXN004507,P004,S04,20251228,40,112,21"
"TXN004508,P005,S01,20251110,13,183,9"
"TXN004509,P003,S01,20250407,40,173,5"
"TXN004510,P001,S02,20250801,33,165,6"
"TXN004511,P003,S04,20250517,20,144,24"
"TXN004512,P005,S02,20250106,25,116,8"
"TXN004513,P003,S04,20250419,68,146,19"
"TXN004514,P004,S01,20260701,70,165,4"
"TXN004515,P002,S04,20250208,63,62,15"
"TXN004516,P005,S01,20261024,32,198,2"
"TXN004517,P005,S01,20260301,59,113,7"
"TXN004518,P003,S03,20260922,35,134,6"
"TXN004519,P004,S03,20250918,37,105,6"
"TXN004520,P003,S04,20260302,64,190,18"
"TXN004521,P003,S01,20250328,45,181,3"
"TXN004522,P005,S02,20260410,50,161,6"
"TXN004523,P003,S01,20250317,53,82,7"
"TXN004524,P002,S02,20260416,69,102,4"
"TXN004525,P003,S04,20260218,46,150,18"
"TXN004526,P002,S04,20261227,27,138,16"
"TXN004527,P005,S02,20260402,31,78,5"
"TXN004528,P004,S02,20251012,36,100,3"
"TXN004529,P002,S01,20250827,7,99,5"
"TXN004530,P004,S04,20261108,64,160,25"
"TXN004531,P004,S01,20260822,21,85,4"
"TXN004532,P002,S02,20261015,36,158,4"
"TXN004533,P005,S03,20261103,11,109,4"
"TXN004534,P001,S03,20260712,75,195,5"
"TXN004535,P004,S03,20260107,73,69,9"
"TXN004536,P004,S02,20260510,62,182,8"
"TXN004537,P005,S01,20260916,44,195,5"
"TXN004538,P005,S04,20250214,52,173,16"
"TXN004539,P003,S02,20260205,55,50,2"
"TXN004540,P005,S03,20250904,61,68,4"
"TXN004541,P004,S01,20260908,75,136,2"
"TXN004542,P002,S04,20260820,41,78,21"
"TXN004543,P001,S04,20260326,79,108,24"
"TXN004544,P003,S02,20260430,78,112,5"
"TXN004545,P002,S02,20261008,59,147,6"
"TXN004546,P001,S04,20260912,45,97,14"
"TXN004547,P001,S04,20250118,24,111,11"
"TXN004548,P001,S03,20260829,37,67,6"
"TXN004549,P002,S04,20261024,44,76,20"
"TXN004550,P003,S02,20251016,38,55,9"
"TXN004551,P003,S01,20260218,66,55,10"
"TXN004552,P001,S03,20261222,23,80,5"
"TXN004553,P002,S03,20260930,47,154,7"
"TXN004554,P001,S04,20250823,73,143,20"
"TXN004555,P005,S01,20260220,67,105,6"
"TXN004556,P003,S03,20260514,14,67,5"
"TXN004557,P004,S02,20260926,17,136,5"
"TXN004558,P001,S04,20261012,9,72,18"
"TXN004559,P005,S02,20250425,62,74,9"
"TXN004560,P003,S04,20261105,63,56,19"
"TXN004561,P002,S03,20261214,63,197,9"
"TXN004562,P003,S04,20250822,19,182,15"
"TXN004563,P002,S01,20260624,5,67,2"
"TXN004564,P002,S02,20250111,42,155,5"
"TXN004565,P001,S01,20250725,57,82,4"
"TXN004566,P001,S02,20261110,56,128,3"
"TXN004567,P003,S02,20250904,5,84,8"
"TXN004568,P005,S04,20260713,15,159,13"
"TXN004569,P003,S03,20250507,62,114,7"
"TXN004570,P004,S03,20250527,44,112,10"
"TXN004571,P002,S01,20250428,64,121,3"
"TXN004572,P002,S04,20260117,48,90,18"
"TXN004573,P001,S03,20260216,10,177,8"
"TXN004574,P005,S02,20261026,32,157,5"
"TXN004575,P001,S02,20260807,35,153,6"
"TXN004576,P004,S04,20251229,12,87,21"
"TXN004577,P003,S01,20260524,9,84,6"
"TXN004578,P003,S04,20250517,58,185,17"
"TXN004579,P005,S01,20250624,21,151,4"
"TXN004580,P001,S04,20251016,42,117,14"
"TXN004581,P001,S02,20260426,13,86,7"
"TXN004582,P004,S04,20250119,78,134,16"
"TXN004583,P003,S03,20250714,18,190,8"
"TXN004584,P001,S03,20251126,30,78,9"
"TXN004585,P005,S04,20250624,66,90,14"
"TXN004586,P003,S01,20260325,29,105,7"
"TXN004587,P004,S01,20251220,40,65,10"
"TXN004588,P005,S02,20260514,37,189,4"
"TXN004589,P002,S02,20250521,7,115,8"
"TXN004590,P004,S01,20250403,15,196,7"
"TXN004591,P005,S04,20250827,62,193,22"
"TXN004592,P001,S02,20250724,68,190,4"
"TXN004593,P002,S01,20260714,22,118,9"
"TXN004594,P004,S01,20260309,51,72,4"
"TXN004595,P001,S04,20250902,48,102,21"
"TXN004596,P002,S03,20251113,63,169,5"
"TXN004597,P003,S01,20251022,54,194,7"
"TXN004598,P001,S02,20261002,73,177,4"
"TXN004599,P005,S04,20251009,33,98,14"
"TXN004600,P004,S04,20250117,71,62,20"
"TXN004601,P002,S04,20250312,6,157,17"
"TXN004602,P001,S03,20250926,29,199,5"
"TXN004603,P003,S03,20251121,23,134,7"
"TXN004604,P004,S02,20251101,44,94,3"
"TXN004605,P004,S02,20260327,6,131,8"
"TXN004606,P001,S04,20250107,69,117,19"
"TXN004607,P003,S02,20251110,66,146,7"
"TXN004608,P002,S01,20250413,58,197,7"
"TXN004609,P001,S03,20250712,49,126,7"
"TXN004610,P002,S04,20260728,53,84,14"
"TXN004611,P004,S04,20260613,73,185,23"
"TXN004612,P002,S01,20250620,42,101,6"
"TXN004613,P003,S01,20260621,8,89,5"
"TXN004614,P005,S01,20250908,21,170,5"
"TXN004615,P003,S01,20260122,57,162,6"
"TXN004616,P002,S04,20250726,57,160,19"
"TXN004617,P001,S03,20260625,35,85,7"
"TXN004618,P004,S03,20260921,26,183,9"
"TXN004619,P005,S01,20260220,15,119,3"
"TXN004620,P001,S02,20260115,38,122,7"
"TXN004621,P001,S04,20250524,19,65,18"
"TXN004622,P003,S03,20250125,14,87,8"
"TXN004623,P002,S01,20261030,57,67,9"
"TXN004624,P003,S02,20250314,52,61,6"
"TXN004625,P002,S02,20260924,35,103,7"
"TXN004626,P003,S01,20250403,41,50,8"
"TXN004627,P001,S04,20260520,32,192,22"
"TXN004628,P004,S03,20260821,35,160,8"
"TXN004629,P002,S02,20251202,74,70,5"
"TXN004630,P005,S03,20260301,18,178,4"
"TXN004631,P005,S03,20260514,20,142,3"
"TXN004632,P001,S02,20251230,29,189,5"
"TXN004633,P003,S01,20260922,43,173,5"
"TXN004634,P003,S02,20250718,70,88,5"
"TXN004635,P001,S02,20261219,42,109,6"
"TXN004636,P005,S04,20260217,45,146,21"
"TXN004637,P005,S03,20251205,44,153,5"
"TXN004638,P003,S01,20261021,68,188,6"
"TXN004639,P002,S03,20260305,20,159,7"
"TXN004640,P004,S02,20250519,63,78,4"
"TXN004641,P002,S01,20261124,15,138,7"
"TXN004642,P005,S01,20260626,5,168,4"
"TXN004643,P002,S01,20250226,17,190,8"
"TXN004644,P004,S01,20250820,34,100,6"
"TXN004645,P002,S04,20261020,73,157,19"
"TXN004646,P002,S01,20260311,22,196,2"
"TXN004647,P002,S02,20260119,17,107,7"
"TXN004648,P002,S04,20260714,36,85,19"
"TXN004649,P001,S02,20250713,75,77,6"
"TXN004650,P005,S02,20261010,76,180,5"
"TXN004651,P004,S03,20260618,54,150,7"
"TXN004652,P005,S01,20260602,75,156,7"
"TXN004653,P001,S01,20261217,35,138,6"
"TXN004654,P001,S02,20250704,55,84,8"
"TXN004655,P001,S01,20251019,31,142,4"
"TXN004656,P001,S04,20251201,64,154,16"
"TXN004657,P002,S03,20250426,37,125,6"
"TXN004658,P005,S01,20250218,57,133,7"
"TXN004659,P003,S01,20261116,76,125,7"
"TXN004660,P004,S04,20250323,37,99,13"
"TXN004661,P001,S03,20251129,45,149,3"
"TXN004662,P005,S04,20260711,23,121,18"
"TXN004663,P001,S02,20251201,45,164,2"
"TXN004664,P001,S02,20260616,46,126,6"
"TXN004665,P001,S01,20250809,27,170,5"
"TXN004666,P001,S03,20260927,79,103,4"
"TXN004667,P001,S02,20251119,37,120,4"
"TXN004668,P004,S04,20250103,24,134,19"
"TXN004669,P005,S02,20261125,29,151,3"
"TXN004670,P001,S02,20250725,56,156,4"
"TXN004671,P001,S04,20250209,16,77,17"
"TXN004672,P001,S01,20250228,36,157,5"
"TXN004673,P001,S03,20260728,37,70,5"
"TXN004674,P002,S01,20261006,78,76,8"
"TXN004675,P002,S04,20260522,72,126,22"
"TXN004676,P003,S02,20260726,19,99,4"
"TXN004677,P001,S03,20250502,55,106,3"
"TXN004678,P003,S01,20260424,10,168,5"
"TXN004679,P004,S04,20260911,73,113,23"
"TXN004680,P003,S02,20250406,73,97,2"
"TXN004681,P005,S02,20260218,39,199,6"
"TXN004682,P002,S01,20250823,38,53,5"
"TXN004683,P002,S04,20250303,67,180,23"
"TXN004684,P001,S02,20250913,72,110,7"
"TXN004685,P001,S02,20260715,22,145,3"
"TXN004686,P004,S03,20251214,30,53,8"
"TXN004687,P004,S02,20261102,65,114,2"
"TXN004688,P005,S01,20250504,78,189,7"
"TXN004689,P001,S04,20260427,52,190,21"
"TXN004690,P001,S04,20251113,76,173,25"
"TXN004691,P004,S03,20260519,35,142,6"
"TXN004692,P004,S04,20261220,38,80,16"
"TXN004693,P004,S01,20250217,11,120,3"
"TXN004694,P002,S02,20260213,11,190,8"
"TXN004695,P003,S03,20250516,51,51,9"
"TXN004696,P003,S04,20250720,12,99,17"
"TXN004697,P001,S03,20250907,5,184,6"
"TXN004698,P002,S03,20251110,7,195,8"
"TXN004699,P004,S04,20260103,57,57,22"
"TXN004700,P001,S03,20260305,42,104,5"
"TXN004701,P002,S04,20260425,55,92,15"
"TXN004702,P005,S01,20251110,19,79,4"
"TXN004703,P002,S04,20260515,71,108,22"
"TXN004704,P001,S02,20261222,68,58,5"
"TXN004705,P003,S04,20251221,72,117,17"
"TXN004706,P004,S02,20260430,9,130,7"
"TXN004707,P005,S03,20250730,14,188,6"
"TXN004708,P002,S04,20261205,12,172,20"
"TXN004709,P001,S02,20250213,16,179,5"
"TXN004710,P001,S04,20260625,68,72,17"
"TXN004711,P004,S04,20260725,63,71,16"
"TXN004712,P001,S04,20260806,71,189,21"
"TXN004713,P001,S01,20250402,54,58,6"
"TXN004714,P004,S02,20250922,27,139,6"
"TXN004715,P005,S01,20250808,44,82,3"
"TXN004716,P003,S01,20260318,22,138,7"
"TXN004717,P003,S02,20260205,25,144,6"
"TXN004718,P002,S04,20260204,5,118,21"
"TXN004719,P005,S01,20261228,42,87,6"
"TXN004720,P002,S01,20260730,45,188,6"
"TXN004721,P003,S01,20260505,46,113,2"
"TXN004722,P004,S04,20260430,13,121,23"
"TXN004723,P001,S01,20260415,27,69,3"
"TXN004724,P003,S03,20260728,15,83,8"
"TXN004725,P005,S02,20261113,75,160,5"
"TXN004726,P003,S03,20260321,35,91,2"
"TXN004727,P005,S04,20250926,30,185,18"
"TXN004728,P005,S01,20250924,34,115,2"
"TXN004729,P005,S02,20250223,38,70,8"
"TXN004730,P002,S01,20260612,50,128,4"
"TXN004731,P004,S04,20260604,73,119,14"
"TXN004732,P003,S02,20260908,9,54,7"
"TXN004733,P004,S03,20250228,65,116,5"
"TXN004734,P001,S02,20250209,42,65,7"
"TXN004735,P003,S01,20250825,32,148,5"
"TXN004736,P004,S02,20260121,30,122,8"
"TXN004737,P004,S04,20260829,65,84,17"
"TXN004738,P001,S04,20261217,27,132,12"
"TXN004739,P005,S02,20261012,50,159,3"
"TXN004740,P003,S04,20251027,34,88,20"
"TXN004741,P003,S04,20260130,71,59,16"
"TXN004742,P001,S04,20250726,37,197,24"
"TXN004743,P005,S03,20251202,7,50,3"
"TXN004744,P003,S01,20260816,73,55,8"
"TXN004745,P003,S04,20261231,46,115,17"
"TXN004746,P003,S02,20260529,66,87,8"
"TXN004747,P005,S04,20250627,62,116,21"
"TXN004748,P001,S03,20260131,61,149,6"
"TXN004749,P003,S02,20260106,5,126,7"
"TXN004750,P004,S01,20261020,77,84,8"
"TXN004751,P005,S02,20251114,64,94,5"
"TXN004752,P002,S02,20260104,73,199,2"
"TXN004753,P001,S02,20260119,63,117,8"
"TXN004754,P004,S02,20250303,50,66,5"
"TXN004755,P003,S04,20260520,38,54,29"
"TXN004756,P002,S01,20250827,29,106,4"
"TXN004757,P001,S04,20250714,46,144,17"
"TXN004758,P005,S03,20261109,33,79,7"
"TXN004759,P002,S03,20250810,29,56,7"
"TXN004760,P002,S02,20250302,58,173,6"
"TXN004761,P004,S04,20250509,77,140,16"
"TXN004762,P001,S04,20261116,71,196,14"
"TXN004763,P004,S01,20250605,19,199,4"
"TXN004764,P004,S01,20260113,8,101,2"
"TXN004765,P003,S01,20260914,42,55,10"
"TXN004766,P005,S04,20260809,24,158,14"
"TXN004767,P002,S01,20260313,27,144,5"
"TXN004768,P001,S01,20250726,41,115,7"
"TXN004769,P005,S01,20260123,66,59,6"
"TXN004770,P005,S02,20260425,12,75,4"
"TXN004771,P001,S03,20251206,41,182,5"
"TXN004772,P005,S03,20251206,49,117,4"
"TXN004773,P003,S04,20250723,37,147,17"
"TXN004774,P005,S04,20250610,11,120,20"
"TXN004775,P003,S02,20260624,26,99,3"
"TXN004776,P002,S03,20260127,9,66,8"
"TXN004777,P002,S01,20261108,19,60,6"
"TXN004778,P004,S01,20260729,25,102,4"
"TXN004779,P003,S04,20260618,21,99,17"
"TXN004780,P002,S03,20250311,60,185,8"
"TXN004781,P005,S04,20260209,54,173,22"
"TXN004782,P001,S04,20260831,11,111,19"
"TXN004783,P001,S01,20261106,54,125,4"
"TXN004784,P003,S01,20260814,64,172,7"
"TXN004785,P004,S03,20260601,11,139,6"
"TXN004786,P005,S04,20250430,44,78,25"
"TXN004787,P003,S02,20261121,49,151,5"
"TXN004788,P001,S03,20261119,63,150,9"
"TXN004789,P003,S04,20250805,79,159,19"
"TXN004790,P005,S03,20250225,59,158,3"
"TXN004791,P002,S03,20260101,68,78,12"
"TXN004792,P005,S03,20261130,69,108,3"
"TXN004793,P002,S02,20260519,58,192,2"
"TXN004794,P002,S02,20260331,44,119,2"
"TXN004795,P002,S01,20250414,57,145,11"
"TXN004796,P003,S01,20250318,48,93,10"
"TXN004797,P001,S04,20250818,67,133,19"
"TXN004798,P003,S03,20250915,6,170,6"
"TXN004799,P001,S04,20250921,25,106,20"
"TXN004800,P005,S01,20251127,54,166,2"
"TXN004801,P004,S02,20250701,56,113,8"
"TXN004802,P005,S01,20260704,13,148,8"
"TXN004803,P003,S04,20261119,24,87,14"
"TXN004804,P003,S01,20250127,22,194,6"
"TXN004805,P001,S04,20251003,34,76,18"
"TXN004806,P003,S04,20261014,69,66,18"
"TXN004807,P002,S04,20251026,28,112,16"
"TXN004808,P003,S04,20250401,51,60,18"
"TXN004809,P001,S01,20260425,48,113,4"
"TXN004810,P001,S04,20260727,33,88,23"
"TXN004811,P002,S04,20260403,72,179,18"
"TXN004812,P001,S03,20260327,21,164,4"
"TXN004813,P004,S04,20251231,9,94,18"
"TXN004814,P005,S01,20261106,54,137,5"
"TXN004815,P003,S04,20251217,44,129,18"
"TXN004816,P004,S02,20261017,50,58,7"
"TXN004817,P003,S02,20260204,55,154,5"
"TXN004818,P004,S04,20250910,15,174,16"
"TXN004819,P003,S02,20260404,16,127,3"
"TXN004820,P002,S02,20261130,17,94,5"
"TXN004821,P001,S01,20260514,68,157,8"
"TXN004822,P001,S03,20260523,12,199,5"
"TXN004823,P002,S02,20251031,69,148,4"
"TXN004824,P004,S02,20260516,13,76,4"
"TXN004825,P005,S03,20260821,6,89,2"
"TXN004826,P004,S03,20250615,17,75,8"
"TXN004827,P001,S02,20260219,6,132,6"
"TXN004828,P005,S04,20260407,72,75,22"
"TXN004829,P003,S02,20250424,52,119,6"
"TXN004830,P005,S04,20260309,78,116,15"
"TXN004831,P004,S04,20251222,7,55,17"
"TXN004832,P002,S04,20261126,72,77,16"
"TXN004833,P003,S03,20250726,10,62,5"
"TXN004834,P004,S02,20250823,9,112,5"
"TXN004835,P003,S02,20260318,7,62,8"
"TXN004836,P005,S01,20251221,14,178,10"
"TXN004837,P001,S03,20260530,47,89,4"
"TXN004838,P004,S01,20250727,23,80,5"
"TXN004839,P002,S01,20261210,18,66,6"
"TXN004840,P005,S04,20250505,25,186,15"
"TXN004841,P004,S03,20250518,47,158,6"
"TXN004842,P002,S01,20251205,32,113,6"
"TXN004843,P004,S02,20260621,25,106,5"
"TXN004844,P005,S01,20250309,40,190,7"
"TXN004845,P004,S03,20260727,28,191,6"
"TXN004846,P003,S02,20260625,58,74,2"
"TXN004847,P005,S02,20260118,42,171,4"
"TXN004848,P004,S02,20250119,21,127,8"
"TXN004849,P001,S04,20261114,26,106,21"
"TXN004850,P004,S02,20260326,49,120,2"
"TXN004851,P003,S04,20250315,78,137,12"
"TXN004852,P002,S04,20260727,65,162,21"
"TXN004853,P002,S01,20261027,15,149,4"
"TXN004854,P002,S01,20251003,65,96,2"
"TXN004855,P001,S02,20250217,42,165,8"
"TXN004856,P003,S03,20250730,70,180,7"
"TXN004857,P005,S02,20261013,37,139,4"
"TXN004858,P002,S01,20260914,47,160,8"
"TXN004859,P003,S02,20261126,35,139,4"
"TXN004860,P004,S01,20260624,39,178,4"
"TXN004861,P001,S02,20261210,41,188,5"
"TXN004862,P003,S03,20250710,51,184,2"
"TXN004863,P003,S02,20251111,27,61,6"
"TXN004864,P005,S03,20260717,40,155,7"
"TXN004865,P003,S03,20261023,44,171,5"
"TXN004866,P005,S02,20260716,19,102,7"
"TXN004867,P001,S03,20250423,41,149,2"
"TXN004868,P001,S03,20250619,8,86,7"
"TXN004869,P004,S01,20260413,26,168,6"
"TXN004870,P005,S01,20261109,26,108,4"
"TXN004871,P005,S03,20250114,21,103,6"
"TXN004872,P002,S04,20261216,76,195,15"
"TXN004873,P002,S02,20251015,42,50,8"
"TXN004874,P004,S03,20250708,28,198,7"
"TXN004875,P001,S02,20250604,10,77,6"
"TXN004876,P002,S01,20260721,72,161,5"
